Role,Name
Additional Thanks,"Susan, Matthew & Michael Sams"
Additional Thanks,Megan Wooley
Additional Thanks,Tina Chan
Additional Thanks,Haibo Li
Additional Thanks,Katelynn Hassler
Additional Thanks,Lucianna Kochnoff
Additional Thanks,Shelly & Ian Mead
Additional Thanks,Debbie Lanz
Additional Thanks,Jessica Ellis
Additional Thanks,Khana Le
Additional Thanks,Brian Flora
Additional Thanks,Chen Bin Hua
Additional Thanks,The Price Family
Additional Thanks,Deana Matarasso
Additional Thanks,Harminder Brar
Additional Thanks,The McCoy Family
Additional Thanks,The Yu Family
Additional Thanks,The Wang Family
Additional Thanks,The Chamberlain Family
Additional Thanks,The Burnett Family
Additional Thanks,Lisa & Haskell Family
Additional Thanks,The Dai Family
Additional Thanks,The Peterson Family
Additional Thanks,The Carpenter Family
Additional Thanks,"Joe ""Vargen"" Biafore"
Additional Thanks,Beverly & Shangreaux Lagrave
Additional Thanks,Dee Ann Fifer
Additional Thanks,Riley & The Sigaty Family
Additional Thanks,Melissa Huggins
Additional Thanks,Laura Clifton
Additional Thanks,Jason & Damian Hall
Additional Thanks,Koren Buckner
Additional Thanks,Gali Mehl
Additional Thanks,The Ben-Bassat Family
Additional Thanks,"David, Cameron & Brianna Di Iorio"
Additional Thanks,Nicole Hamelin
Additional Thanks,"Matt, Shaun & Amanda Smiley"
Additional Thanks,"Ty, Noel & Marge Williams"
Additional Thanks,"Silvia, Kai, and Kiana Van Dusen"
Additional Thanks,Lisa Schaefer
Additional Thanks,The Schaefer Family
Additional Thanks,Nhu Pham for her love and support
Additional Thanks,Kimberly Haw and our families
Additional Thanks,Carrie Suyeto
Additional Thanks,Astrid and K.C. Ross
Additional Thanks,Amy Clements
Additional Thanks,the foosball table
Additional Thanks,Janée Laster
Additional Thanks,Everyone at Hewlett-Packard
Additional Thanks,Everyone at Cisco
Additional Thanks,"BLIZZARD
EUROPE TEAM"
"Sales, Marketing & PR",Cédric Maréchal
"Sales, Marketing & PR",Anne Bérard
"Sales, Marketing & PR",Julia Gastaldi
"Sales, Marketing & PR",Eric Chauveau
"Sales, Marketing & PR",Yann Pallatier
"Sales, Marketing & PR",Guillaume Sartre
"Sales, Marketing & PR",Martin Leidenfrost
"Sales, Marketing & PR",Prune Moldawan
"Sales, Marketing & PR",Sebastien Garnault
Business Development/Finance,Delphine Le Corre
Business Development/Finance,Benoit Mechineau
Business Development/Finance,Benoit Dufor
Technical Team,Jean-Michel Courivaud
Technical Team,Julien Mariani
Technical Team,Steve Viegas
Technical Team,Philippe Peeters
Technical Team,Mathieu Chauvin
Support Services,Frederic Menou
Support Services,Christian Scharling
Support Services,Emmanuel Obert
Support Services,BLIZZARD KOREA TEAM
"Sales, Marketing & PR",Richard Kwon
"Sales, Marketing & PR",Patrick Lee
"Sales, Marketing & PR",Christy Um
"Sales, Marketing & PR",Hyejin Yum
"Sales, Marketing & PR",Jinkyu Ko
"Sales, Marketing & PR",Yungjoo Ko
"Sales, Marketing & PR",Sam Ohn
"Sales, Marketing & PR",Steve Kang
Business Development,Tommy Park
Business Development,Mac Kwon
Operations,Jungwon Hahn
Operations,Taewon Yun
Operations,Changuk Park
Network Operations,Sungsoo Khim
Network Operations,Sangyong Park
Network Operations,Minhong Kim
Network Operations,Manjung Ha
Technical Team,Jiwoong Kim
Technical Team,Joonho Lee
Technical Team,Juno Kwak
Technical Team,Hyunjoo Song
Technical Team,Jonghyuk Lee
Technical Team,Hanbaek Choi
Technical Team,Sangeun Gu
Technical Team,Jean Park
Technical Team,Seungki Choi
Technical Team,Hyojin Bae
Technical Team,Dohyeong Kim
Technical Team,Eunjin Kim
Support Services,James Kim
Support Services,Jeongwon Min
Support Services,Kumshim Shin
Support Services,Bum Choi
Support Services,Young Namgoong
Support Services,Wonjong Lee
Support Services,Hyunshin Lim
Support Services,Jihun Lee
Support Services,Jiyoon Kim
Support Services,Eunjung Lee
Support Services,Jinman Park
Support Services,Yooseok Pan
Support Services,Taehee Kang
Support Services,Jinsun Park
Support Services,Yongjo Choi
Support Services,Hosung Lee
Support Services,Eunyoung Park
Support Services,Jaehong Jeong
Support Services,Minsun Back
Support Services,Yoonhee Kim
Support Services,Dongkyun Kang
Support Services,Kyunghyo Kim
Support Services,Hyojin Kim
Support Services,Kyungtae Myung
Support Services,Sungho Eom
Support Services,Jaebum Ahn
Support Services,Aungoun Lee
Support Services,Jungjun Lee
Support Services,Sanhak Jeon
Support Services,Chulsoo Jung
Finance & Administration,Ahlim Kim
Finance & Administration,Kate Kim
Finance & Administration,Okyoung Lee
Finance & Administration,Chami Kang
Finance & Administration,Junghoon Kim
Finance & Administration,Hyunjung Noh
Asia Pacific HQ,Hubert Larenaudie
Asia Pacific HQ,Franck Villet
Asia Pacific HQ,Mark Warburton
Asia Pacific HQ,Chris Ansell
Asia Pacific HQ,Kim Watt
Asia Pacific HQ,Michael Tan
Asia Pacific HQ,Steve Voorma
Asia Pacific HQ,No pixels were harmed in the making of this game.
